Date,Min Vol PnL,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2010-01-20,0.004935484940457358,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-21,0.0007839062990843705,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-22,-0.0028942529492321446,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-25,-0.0009101002674742161,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-26,-1.2469810910785864e-05,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-27,0.001729173994736133,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-28,-0.0005990035577723776,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-01-29,0.0006335336150921742,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-01,0.005124646764721007,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-02,-0.002640796013921868,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-03,0.0025241092618484445,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-04,0.0017742665108666873,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-05,-7.228987204955714e-05,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-08,0.00041722461437487997,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-09,-0.001741257088367803,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-10,0.0007232173257341694,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-11,-0.0020114628176152428,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-12,7.638697515756175e-05,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-15,0.0008462821345178921,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-16,-0.0038110815377338527,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-17,0.0031294655912192113,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-18,0.006261650555647792,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-19,-0.0018875398967082373,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-22,-0.0018242718550318152,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-23,-0.0026083272996720534,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-24,-0.00039009972988243046,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-25,-0.002872807716544901,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-02-26,-0.001444853502574528,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-01,0.0004063544652190775,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-02,-0.0029400434556718547,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-03,-0.0013158452544370029,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-04,0.0017365756038607387,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-05,0.003453113980181695,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-08,-7.6898388353135e-05,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-09,0.00016059129855284534,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-10,-0.00032927717044427404,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-11,-0.0004083598464955572,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-12,-0.0018572197848605386,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-15,0.002870926341994123,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-16,-0.0009893918307378174,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-17,0.001094056325382483,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-18,0.003928282879380225,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-19,0.0015010390762295767,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-22,0.0017994740784642903,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-23,0.0029306436521155006,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-24,0.004385136870890112,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-25,0.0012933326560468452,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-26,-0.0038101226641276795,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-29,-0.0020184281688586103,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-30,0.002015995260424123,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-03-31,0.0017817462216352924,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-01,-0.001730964991799952,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-02,0.0028798440635490427,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-05,-0.002081918083635312,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-06,-0.0002994565279294128,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-07,-0.0016403834626707815,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-08,-0.0007277238602300447,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-09,-0.0036451364381936,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-12,-0.0007512875398515441,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-13,0.0004680620151500382,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-14,-0.011684354320061702,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-15,0.0004876082301758719,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-16,-0.0017606389279497744,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-19,0.001958110129397941,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-20,-7.592903453254184e-05,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-21,-0.002027711766518412,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-22,0.0003553135446496095,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-23,-0.0004509234879152091,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-26,-0.001292585075747638,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-27,0.002733379620792497,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-28,0.0025991557774482574,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-29,-0.0031362833145074623,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-04-30,0.0015415799760227532,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-03,0.001500632938617471,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-04,0.0047880757680747905,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-05,0.008133540009215342,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-06,0.00435326786207724,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-07,-0.006488741308889144,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-10,-0.004466617097007754,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-11,0.0016777941698873874,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-12,-0.0005611070188941207,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-13,0.0011836661982792525,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-14,0.0025325485762308954,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-17,-0.0014386271866252123,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-18,0.002296792756139238,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-19,-0.010097858340990473,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-20,-0.002140517542355967,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-21,0.00045447563166769263,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-24,0.0036586591138056458,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-25,0.003695060991028858,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-26,0.004057924492475528,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-27,-0.0057384544344668146,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-28,0.006173624549767518,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-05-31,-0.005332939284730585,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-01,0.008159947351348168,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-02,-0.0028742949431762605,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-03,0.005244791201699933,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-04,0.002840120862591354,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-07,0.0014427699048287792,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-08,-0.0005635515862509339,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-09,0.0015338258784183692,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-10,-0.0053854367417522225,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-11,-0.0018037787943283724,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-14,-0.0027435624507643804,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-15,-0.0032349114345670356,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-16,0.0018649452645301558,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-17,0.0017890300795039566,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-18,-0.00380322868573033,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-21,-0.0022037261544281773,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-22,0.005514366532113873,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-23,0.0021754559264561685,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-24,0.00032604323244129796,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-25,-0.002137281162161521,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-28,0.0030928697969670434,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-29,0.009495134158330518,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-06-30,-0.004059812189979071,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-07-01,-0.011205638356636741,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-07-02,0.0001127067131652957,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-07-05,-0.0007275743925967688,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-07-06,-0.002195117578941503,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
2010-07-07,0.0019468069357802618,0.1504119123280237,0.3124788629932748,-0.013378262390617505,-0.10850008727029714,0.030057830367733084,-0.24710568755159731,-0.06502909899011333,0.9999944779104184,-0.05892994739682408
