Date,daily_return,USDJPY,USDEUR,USDGBP,USDAUD,USDCAD,USDCHF,USDNZD,USDSGD,USDZAR
2013-07-31,-0.00960421042609716,0,0,0,-1.0,1.0,0,0,0,0
2013-08-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-08-02,0.005231160674319835,0,0,0,-1.0,1.0,0,0,0,0
2013-08-05,-0.00019923577442004792,0,0,0,-1.0,1.0,0,0,0,0
2013-08-06,-0.0019373640194282338,0,0,0,-1.0,1.0,0,0,0,0
2013-08-07,0.00971918398627214,0,0,0,-1.0,1.0,0,0,0,0
2013-08-08,0.006242719696965104,0,0,0,-1.0,1.0,0,0,0,0
2013-08-09,0.0025123580446819727,0,0,0,-1.0,1.0,0,0,0,0
2013-08-12,0.004209363959820411,0,0,0,-1.0,1.0,0,0,0,0
2013-08-13,-0.004793907333969116,0,0,0,-1.0,1.0,0,0,0,0
2013-08-14,0.0013479307892314552,0,0,0,-1.0,1.0,0,0,0,0
2013-08-15,0.003738184454113891,0,0,0,-1.0,1.0,0,0,0,0
2013-08-16,-0.004164607973922485,0,0,0,-1.0,1.0,0,0,0,0
2013-08-19,0.010127374943475376,0,0,0,-1.0,1.0,0,0,0,0
2013-08-20,-0.007931714167335402,0,0,0,-1.0,1.0,0,0,0,0
2013-08-21,-0.0010920077279106266,0,0,0,-1.0,1.0,0,0,0,0
2013-08-22,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-08-23,0.008658530189282865,0,0,0,-1.0,1.0,0,0,0,0
2013-08-26,-0.0002108131268622193,0,0,0,-1.0,1.0,0,0,0,0
2013-08-27,-0.001967960571638838,0,0,0,-1.0,1.0,0,0,0,0
2013-08-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-08-29,0.00024197509177481535,0,0,0,-1.0,1.0,0,0,0,0
2013-08-30,0.0021438070358501538,0,0,0,-1.0,1.0,0,0,0,0
2013-09-02,0.0011151175176720152,0,0,0,-1.0,1.0,0,0,0,0
2013-09-03,0.008274315343649308,0,0,0,-1.0,1.0,0,0,0,0
2013-09-04,0.004646254548784312,0,0,0,-1.0,1.0,0,0,0,0
2013-09-05,0.008905282699471662,0,0,0,-1.0,1.0,0,0,0,0
2013-09-06,-0.005397263290236376,0,0,0,-1.0,1.0,0,0,0,0
2013-09-09,0.00010404132764585405,0,0,0,-1.0,1.0,0,0,0,0
2013-09-10,-7.505926453010847e-05,0,0,0,-1.0,1.0,0,0,0,0
2013-09-11,0.005553725274720311,0,0,0,-1.0,1.0,0,0,0,0
2013-09-12,-0.000558816283304342,0,0,0,-1.0,1.0,0,0,0,0
2013-09-13,-0.0064641408514565235,0,0,0,-1.0,1.0,0,0,0,0
2013-09-16,0.0052245407190424364,0,0,0,-1.0,1.0,0,0,0,0
2013-09-17,0.0007603045428128397,0,0,0,-1.0,1.0,0,0,0,0
2013-09-18,0.0010592178705576272,0,0,0,-1.0,1.0,0,0,0,0
2013-09-19,0.008169031275550798,0,0,0,-1.0,1.0,0,0,0,0
2013-09-20,-0.0013318302227418588,0,0,0,-1.0,1.0,0,0,0,0
2013-09-23,-0.0015013443188620634,0,0,0,-1.0,1.0,0,0,0,0
2013-09-24,0.0008095197580323399,0,0,0,-1.0,1.0,0,0,0,0
2013-09-25,-0.001919276833233452,0,0,0,-1.0,1.0,0,0,0,0
2013-09-26,-0.0006219892514871539,0,0,0,-1.0,1.0,0,0,0,0
2013-09-27,-0.0015083445535652995,0,0,0,-1.0,1.0,0,0,0,0
2013-09-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-01,0.00318074021212178,0,0,0,-1.0,1.0,0,0,0,0
2013-10-02,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-03,-0.0017271884335724463,0,0,0,-1.0,1.0,0,0,0,0
2013-10-04,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-07,0.001526576808615454,0,0,0,-1.0,1.0,0,0,0,0
2013-10-09,0.006023502537671144,0,0,0,-1.0,1.0,0,0,0,0
2013-10-10,0.00383941318996861,0,0,0,-1.0,1.0,0,0,0,0
2013-10-11,0.0021829847298987515,0,0,0,-1.0,1.0,0,0,0,0
2013-10-14,-0.005221768493716361,0,0,0,-1.0,1.0,0,0,0,0
2013-10-15,0.005538110828555376,0,0,0,-1.0,1.0,0,0,0,0
2013-10-16,0.00474062160770683,0,0,0,-1.0,1.0,0,0,0,0
2013-10-17,-0.0036226525033596912,0,0,0,-1.0,1.0,0,0,0,0
2013-10-18,0.004827041748767247,0,0,0,-1.0,1.0,0,0,0,0
2013-10-21,0.004092934587746844,0,0,0,-1.0,1.0,0,0,0,0
2013-10-22,0.0003539439774966624,0,0,0,-1.0,1.0,0,0,0,0
2013-10-23,-0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-25,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-29,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-10-31,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-04,-0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-05,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-06,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-07,-0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-08,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-12,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-11-13,-0.004294860841836279,0,0,0,-1.0,1.0,0,0,0,0
2013-11-14,0.002309747057077871,0,0,0,-1.0,1.0,0,0,0,0
2013-11-15,-0.003955250682575739,0,0,0,-1.0,1.0,0,0,0,0
2013-11-18,0.0035677461539844746,0,0,0,-1.0,1.0,0,0,0,0
2013-11-19,-0.0005173478851606683,0,0,0,-1.0,1.0,0,0,0,0
2013-11-20,0.009482495344173447,0,0,0,-1.0,1.0,0,0,0,0
2013-11-21,-0.012036903548714672,0,0,0,-1.0,1.0,0,0,0,0
2013-11-22,-0.004904507946110526,0,0,0,-1.0,1.0,0,0,0,0
2013-11-25,-0.004057204215365484,0,0,0,-1.0,1.0,0,0,0,0
2013-11-26,0.0014631771403218474,0,0,0,-1.0,1.0,0,0,0,0
2013-11-27,-0.006414445064872432,0,0,0,-1.0,1.0,0,0,0,0
2013-11-28,0.0003599329175738575,0,0,0,-1.0,1.0,0,0,0,0
2013-11-29,-0.0005947352201431944,0,0,0,-1.0,1.0,0,0,0,0
2013-12-02,0.00775574981171212,0,0,0,-1.0,1.0,0,0,0,0
2013-12-03,0.0011624324740096004,0,0,0,-1.0,1.0,0,0,0,0
2013-12-04,0.0015413481493271597,0,0,0,-1.0,1.0,0,0,0,0
2013-12-05,-0.00770917974388774,0,0,0,-1.0,1.0,0,0,0,0
2013-12-06,0.0011206349346970512,0,0,0,-1.0,1.0,0,0,0,0
2013-12-09,0.004937820415631511,0,0,0,-1.0,1.0,0,0,0,0
2013-12-10,-0.0035041815059109194,0,0,0,-1.0,1.0,0,0,0,0
2013-12-11,0.003313526757033891,0,0,0,-1.0,1.0,0,0,0,0
2013-12-12,0.0,0,0,0,0.0,0.0,0,0,0,0
2013-12-13,-0.009013494091932417,0,0,0,-1.0,1.0,0,0,0,0
2013-12-16,-0.0,0,0,0,0.0,0.0,0,0,0,0
2013-12-17,-0.0007906151205390177,0,0,0,-1.0,1.0,0,0,0,0
2013-12-18,-0.0014234407691848805,0,0,0,-1.0,1.0,0,0,0,0
2013-12-19,0.002371284790333439,0,0,0,-1.0,1.0,0,0,0,0
2013-12-20,-0.0022908148713441934,0,0,0,-1.0,1.0,0,0,0,0
2013-12-23,0.0038328215830545354,0,0,0,-1.0,1.0,0,0,0,0
2013-12-24,-0.0016355071358894469,0,0,0,-1.0,1.0,0,0,0,0
2013-12-25,0.0010935450226854382,0,0,0,-1.0,1.0,0,0,0,0
2013-12-26,-0.0006855600312252186,0,0,0,-1.0,1.0,0,0,0,0
2013-12-27,-0.0022272012796296092,0,0,0,-1.0,1.0,0,0,0,0
2013-12-30,0.0019864086167673545,0,0,0,-1.0,1.0,0,0,0,0
2013-12-31,0.0014705047740495303,0,0,0,-1.0,1.0,0,0,0,0
2014-01-01,-0.0029495876193271764,0,0,0,-1.0,1.0,0,0,0,0
2014-01-02,-0.0002122479416954981,0,0,0,-1.0,1.0,0,0,0,0
2014-01-03,0.0039116779348374875,0,0,0,-1.0,1.0,0,0,0,0
2014-01-06,0.002972776610648875,0,0,0,-1.0,1.0,0,0,0,0
2014-01-07,0.0030388855260815584,0,0,0,-1.0,1.0,0,0,0,0
2014-01-08,0.004955525594090737,0,0,0,-1.0,1.0,0,0,0,0
2014-01-09,0.0015443776639467721,0,0,0,-1.0,1.0,0,0,0,0
2014-01-10,0.002879173250364464,0,0,0,-1.0,1.0,0,0,0,0
2014-01-13,0.018280541141792894,0,0,0,-1.0,1.0,0,0,0,0
2014-01-14,0.002029129344539027,0,0,0,-1.0,1.0,0,0,0,0
2014-01-15,-0.0038726958280239643,0,0,0,-1.0,1.0,0,0,0,0
2014-01-16,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-21,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-22,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-24,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-27,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-28,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-29,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-30,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-01-31,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-04,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-05,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-06,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-07,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-10,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-13,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-17,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-18,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-19,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-02-20,-0.008484418298488894,0,0,0,1.0,-1.0,0,0,0,0
2014-02-21,-0.0042141919119002,0,0,0,1.0,-1.0,0,0,0,0
2014-02-24,0.0028564418079777276,0,0,0,1.0,-1.0,0,0,0,0
2014-02-25,-0.0018556759762110575,0,0,0,1.0,-1.0,0,0,0,0
2014-02-26,0.0008030811902699497,0,0,0,1.0,-1.0,0,0,0,0
2014-02-27,0.00043504120918314015,0,0,0,1.0,-1.0,0,0,0,0
2014-02-28,0.0014004190359246937,0,0,0,1.0,-1.0,0,0,0,0
2014-03-03,0.012115651240279468,0,0,0,1.0,-1.0,0,0,0,0
2014-03-04,-0.004136455529105132,0,0,0,1.0,-1.0,0,0,0,0
2014-03-05,-0.003971350868763324,0,0,0,1.0,-1.0,0,0,0,0
2014-03-06,0.0027159319726403064,0,0,0,1.0,-1.0,0,0,0,0
2014-03-07,-0.010161138528857583,0,0,0,1.0,-1.0,0,0,0,0
2014-03-10,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-03-11,0.0013780159038323525,0,0,0,1.0,-1.0,0,0,0,0
2014-03-12,0.007100668263918641,0,0,0,1.0,-1.0,0,0,0,0
2014-03-13,-0.004315300614654238,0,0,0,1.0,-1.0,0,0,0,0
2014-03-14,-5.4920324659035735e-05,0,0,0,1.0,-1.0,0,0,0,0
2014-03-17,-0.001480444095387723,0,0,0,1.0,-1.0,0,0,0,0
2014-03-18,-0.002741723971937726,0,0,0,1.0,-1.0,0,0,0,0
2014-03-19,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-03-20,0.0008393798758630222,0,0,0,1.0,-1.0,0,0,0,0
2014-03-21,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-03-24,-0.004785080951110299,0,0,0,1.0,-1.0,0,0,0,0
2014-03-25,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-03-26,-0.0007027558792929156,0,0,0,1.0,-1.0,0,0,0,0
2014-03-27,-0.0001000741946193262,0,0,0,1.0,-1.0,0,0,0,0
2014-03-28,0.0009625406654149016,0,0,0,1.0,-1.0,0,0,0,0
2014-03-31,-0.0011082232746202347,0,0,0,1.0,-1.0,0,0,0,0
2014-04-01,-0.0011070804239955434,0,0,0,1.0,-1.0,0,0,0,0
2014-04-02,0.005415620095855389,0,0,0,1.0,-1.0,0,0,0,0
2014-04-03,-0.0010144992635434669,0,0,0,1.0,-1.0,0,0,0,0
2014-04-04,0.001118648961898172,0,0,0,1.0,-1.0,0,0,0,0
2014-04-07,-0.0012828866785539184,0,0,0,1.0,-1.0,0,0,0,0
2014-04-08,0.0029090679392929086,0,0,0,1.0,-1.0,0,0,0,0
2014-04-09,-0.004752321739725618,0,0,0,1.0,-1.0,0,0,0,0
2014-04-10,0.001584719046269778,0,0,0,1.0,-1.0,0,0,0,0
2014-04-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-14,-0.0025989236727128606,0,0,0,1.0,-1.0,0,0,0,0
2014-04-15,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-16,0.005845827296265593,0,0,0,1.0,-1.0,0,0,0,0
2014-04-17,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-18,0.004765759703702632,0,0,0,1.0,-1.0,0,0,0,0
2014-04-21,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-22,-0.00021267096227084448,0,0,0,1.0,-1.0,0,0,0,0
2014-04-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-24,0.00842722169793264,0,0,0,1.0,-1.0,0,0,0,0
2014-04-25,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-28,-0.0015503134354456494,0,0,0,1.0,-1.0,0,0,0,0
2014-04-29,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-04-30,0.0042823325522834965,0,0,0,1.0,-1.0,0,0,0,0
2014-05-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-02,0.0008975999051071826,0,0,0,1.0,-1.0,0,0,0,0
2014-05-05,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-06,0.0008796915317735854,0,0,0,1.0,-1.0,0,0,0,0
2014-05-07,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-08,0.00207230715642015,0,0,0,1.0,-1.0,0,0,0,0
2014-05-09,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-12,-0.005323311028638811,0,0,0,1.0,-1.0,0,0,0,0
2014-05-13,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-14,-0.0012020914712331798,0,0,0,1.0,-1.0,0,0,0,0
2014-05-15,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-16,0.0024161261746215024,0,0,0,1.0,-1.0,0,0,0,0
2014-05-19,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-05-20,0.0028233550694909404,0,0,0,1.0,-1.0,0,0,0,0
2014-05-21,0.0074707493087706744,0,0,0,1.0,-1.0,0,0,0,0
2014-05-22,-0.0006797678355120462,0,0,0,1.0,-1.0,0,0,0,0
2014-05-23,0.002829360630542066,0,0,0,1.0,-1.0,0,0,0,0
2014-05-26,0.0008192403590140396,0,0,0,1.0,-1.0,0,0,0,0
2014-05-27,-0.0005597124970995182,0,0,0,1.0,-1.0,0,0,0,0
2014-05-28,-0.000741341239854143,0,0,0,1.0,-1.0,0,0,0,0
2014-05-29,0.0025094052912040254,0,0,0,1.0,-1.0,0,0,0,0
2014-05-30,-0.005878981178463194,0,0,0,1.0,-1.0,0,0,0,0
2014-06-02,0.0007121251986024202,0,0,0,1.0,-1.0,0,0,0,0
2014-06-03,0.0013291392679799507,0,0,0,1.0,-1.0,0,0,0,0
2014-06-04,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-05,-0.003586919572476477,0,0,0,1.0,-1.0,0,0,0,0
2014-06-06,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-09,-0.001344665793183819,0,0,0,1.0,-1.0,0,0,0,0
2014-06-10,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-11,-0.002274844484232874,0,0,0,1.0,-1.0,0,0,0,0
2014-06-12,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-13,-0.00348552423429227,0,0,0,1.0,-1.0,0,0,0,0
2014-06-16,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-17,0.0002598581605648409,0,0,0,1.0,-1.0,0,0,0,0
2014-06-18,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-19,-0.004236988139202924,0,0,0,1.0,-1.0,0,0,0,0
2014-06-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-06-23,0.007419114656766701,0,0,0,1.0,-1.0,0,0,0,0
2014-06-24,-0.0014550186419199918,0,0,0,1.0,-1.0,0,0,0,0
2014-06-25,0.004468269677130099,0,0,0,1.0,-1.0,0,0,0,0
2014-06-26,-0.0021573340170998323,0,0,0,1.0,-1.0,0,0,0,0
2014-06-27,0.002459215444713836,0,0,0,1.0,-1.0,0,0,0,0
2014-06-30,0.0015849479461416127,0,0,0,1.0,-1.0,0,0,0,0
2014-07-01,-0.0018340968712541317,0,0,0,1.0,-1.0,0,0,0,0
2014-07-02,-0.003114505253259181,0,0,0,1.0,-1.0,0,0,0,0
2014-07-03,0.002990432367627971,0,0,0,1.0,-1.0,0,0,0,0
2014-07-04,0.011879311155448491,0,0,0,1.0,-1.0,0,0,0,0
2014-07-07,-0.0023912399112798743,0,0,0,1.0,-1.0,0,0,0,0
2014-07-08,-0.00431512118633548,0,0,0,1.0,-1.0,0,0,0,0
2014-07-09,-0.0031222914285231607,0,0,0,1.0,-1.0,0,0,0,0
2014-07-10,0.0012046197417290294,0,0,0,1.0,-1.0,0,0,0,0
2014-07-11,0.003588642728209135,0,0,0,1.0,-1.0,0,0,0,0
2014-07-14,-0.007043481257543283,0,0,0,1.0,-1.0,0,0,0,0
2014-07-15,2.0513274486599897e-05,0,0,0,1.0,-1.0,0,0,0,0
2014-07-16,-0.0008371834286009516,0,0,0,1.0,-1.0,0,0,0,0
2014-07-17,0.0017074034296536977,0,0,0,1.0,-1.0,0,0,0,0
2014-07-18,-0.000605218559129872,0,0,0,1.0,-1.0,0,0,0,0
2014-07-21,-0.0027153850426707704,0,0,0,1.0,-1.0,0,0,0,0
2014-07-22,0.0031650121728534764,0,0,0,1.0,-1.0,0,0,0,0
2014-07-23,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-07-24,-0.004831569249118206,0,0,0,1.0,-1.0,0,0,0,0
2014-07-25,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-07-28,-0.004588752503847715,0,0,0,1.0,-1.0,0,0,0,0
2014-07-29,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-07-30,-0.0021140272478208377,0,0,0,1.0,-1.0,0,0,0,0
2014-07-31,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-01,0.0026738927562891535,0,0,0,1.0,-1.0,0,0,0,0
2014-08-04,-0.0026109922623003268,0,0,0,1.0,-1.0,0,0,0,0
2014-08-05,-0.0006587086296713229,0,0,0,1.0,-1.0,0,0,0,0
2014-08-06,-0.0022126960281709795,0,0,0,1.0,-1.0,0,0,0,0
2014-08-07,-0.00029741148438855447,0,0,0,1.0,-1.0,0,0,0,0
2014-08-08,0.007327478793628606,0,0,0,1.0,-1.0,0,0,0,0
2014-08-11,-0.004747238994386005,0,0,0,1.0,-1.0,0,0,0,0
2014-08-12,0.005278959668963634,0,0,0,1.0,-1.0,0,0,0,0
2014-08-13,-0.000410466711570856,0,0,0,1.0,-1.0,0,0,0,0
2014-08-14,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-15,-0.00022518077385136337,0,0,0,1.0,-1.0,0,0,0,0
2014-08-18,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-19,-0.00046865433751130947,0,0,0,1.0,-1.0,0,0,0,0
2014-08-20,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-21,-0.0013430817733000033,0,0,0,1.0,-1.0,0,0,0,0
2014-08-22,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-25,-0.0018496283352622545,0,0,0,1.0,-1.0,0,0,0,0
2014-08-26,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-27,-0.00026362226886511575,0,0,0,1.0,-1.0,0,0,0,0
2014-08-28,-0.0,0,0,0,0.0,0.0,0,0,0,0
2014-08-29,-0.0009037253312130789,0,0,0,1.0,-1.0,0,0,0,0
2014-09-01,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-02,9.302960106416513e-05,0,0,0,1.0,-1.0,0,0,0,0
2014-09-03,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-04,-0.002560347235421423,0,0,0,1.0,-1.0,0,0,0,0
2014-09-05,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-08,-0.0030320410681912158,0,0,0,1.0,-1.0,0,0,0,0
2014-09-09,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-10,0.008301808458013094,0,0,0,1.0,-1.0,0,0,0,0
2014-09-11,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-12,-0.0017291120531728321,0,0,0,1.0,-1.0,0,0,0,0
2014-09-15,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-09-16,0.0009573390194096421,0,0,0,1.0,-1.0,0,0,0,0
2014-09-17,0.0015102472542666279,0,0,0,1.0,-1.0,0,0,0,0
2014-09-18,0.010929777419103504,0,0,0,1.0,-1.0,0,0,0,0
2014-09-19,0.003371188498136113,0,0,0,1.0,-1.0,0,0,0,0
2014-09-22,0.00434222233515591,0,0,0,1.0,-1.0,0,0,0,0
2014-09-23,-0.0013618431280093546,0,0,0,1.0,-1.0,0,0,0,0
2014-09-24,-0.00034965705111456025,0,0,0,1.0,-1.0,0,0,0,0
2014-09-25,-0.0008943977200219777,0,0,0,1.0,-1.0,0,0,0,0
2014-09-26,0.0035832837516409644,0,0,0,1.0,-1.0,0,0,0,0
2014-09-29,0.002521187301918193,0,0,0,1.0,-1.0,0,0,0,0
2014-09-30,0.002578049387268244,0,0,0,1.0,-1.0,0,0,0,0
2014-10-01,-0.006493425314393786,0,0,0,1.0,-1.0,0,0,0,0
2014-10-02,0.0039747022400127285,0,0,0,1.0,-1.0,0,0,0,0
2014-10-03,-0.006091989208996229,0,0,0,1.0,-1.0,0,0,0,0
2014-10-06,0.0059200274484538795,0,0,0,1.0,-1.0,0,0,0,0
2014-10-07,-0.0018973067923869769,0,0,0,1.0,-1.0,0,0,0,0
2014-10-08,-0.005859339455511203,0,0,0,1.0,-1.0,0,0,0,0
2014-10-09,0.001669341046383832,0,0,0,1.0,-1.0,0,0,0,0
2014-10-10,0.0015816646055688555,0,0,0,1.0,-1.0,0,0,0,0
2014-10-13,0.009288514980566376,0,0,0,1.0,-1.0,0,0,0,0
2014-10-14,-0.010416121041902038,0,0,0,1.0,-1.0,0,0,0,0
2014-10-15,-0.004475989613040188,0,0,0,1.0,-1.0,0,0,0,0
2014-10-16,-0.004994685509081553,0,0,0,1.0,-1.0,0,0,0,0
2014-10-17,0.002649285308140903,0,0,0,1.0,-1.0,0,0,0,0
2014-10-20,-0.0008187357704585452,0,0,0,1.0,-1.0,0,0,0,0
2014-10-21,-0.0026314826740789776,0,0,0,1.0,-1.0,0,0,0,0
2014-10-22,0.006457774392819471,0,0,0,1.0,-1.0,0,0,0,0
2014-10-23,-0.001520867650258717,0,0,0,1.0,-1.0,0,0,0,0
2014-10-24,0.0036273932472543624,0,0,0,1.0,-1.0,0,0,0,0
2014-10-27,-0.006765583757809335,0,0,0,1.0,-1.0,0,0,0,0
2014-10-28,-0.0008897735235731119,0,0,0,1.0,-1.0,0,0,0,0
2014-10-29,0.0006851853334717273,0,0,0,1.0,-1.0,0,0,0,0
2014-10-30,0.008574076082198845,0,0,0,1.0,-1.0,0,0,0,0
2014-10-31,-0.006668731145883844,0,0,0,1.0,-1.0,0,0,0,0
2014-11-03,-0.00018943471183274774,0,0,0,1.0,-1.0,0,0,0,0
2014-11-04,0.00048524349141398915,0,0,0,1.0,-1.0,0,0,0,0
2014-11-05,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-11-06,0.01974755698653352,0,0,0,1.0,-1.0,0,0,0,0
2014-11-07,-0.0007581172023010119,0,0,0,1.0,-1.0,0,0,0,0
2014-11-10,-0.0009510910170132947,0,0,0,1.0,-1.0,0,0,0,0
2014-11-11,-0.0019700167130163315,0,0,0,1.0,-1.0,0,0,0,0
2014-11-12,-0.0056797944418661706,0,0,0,1.0,-1.0,0,0,0,0
2014-11-13,0.0003181449440807782,0,0,0,1.0,-1.0,0,0,0,0
2014-11-14,0.0,0,0,0,0.0,0.0,0,0,0,0
2014-11-17,0.0030842849308734266,0,0,0,1.0,-1.0,0,0,0,0
2014-11-18,0.004344043077710191,0,0,0,1.0,-1.0,0,0,0,0
2014-11-19,-0.002459781388868265,0,0,0,1.0,-1.0,0,0,0,0
2014-11-20,0.01013892992330856,0,0,0,1.0,-1.0,0,0,0,0
2014-11-21,0.0009440531649831385,0,0,0,1.0,-1.0,0,0,0,0
2014-11-24,0.00024143451354463608,0,0,0,1.0,-1.0,0,0,0,0
2014-11-25,0.0037065759283145816,0,0,0,1.0,-1.0,0,0,0,0
2014-11-26,0.009225256093582823,0,0,0,1.0,-1.0,0,0,0,0
2014-11-27,0.0025627639060255003,0,0,0,1.0,-1.0,0,0,0,0
2014-11-28,-0.006802419669896587,0,0,0,1.0,-1.0,0,0,0,0
2014-12-01,9.611977181389619e-05,0,0,0,1.0,-1.0,0,0,0,0
2014-12-02,0.006965077827289501,0,0,0,1.0,-1.0,0,0,0,0
2014-12-03,-0.0049475616011807055,0,0,0,1.0,-1.0,0,0,0,0
2014-12-04,0.010320179639625393,0,0,0,1.0,-1.0,0,0,0,0
2014-12-05,-0.0004007846597791076,0,0,0,1.0,-1.0,0,0,0,0
2014-12-08,0.004215466626484421,0,0,0,1.0,-1.0,0,0,0,0
2014-12-09,-0.0020740648882251467,0,0,0,1.0,-1.0,0,0,0,0
2014-12-10,0.0036668918066523615,0,0,0,1.0,-1.0,0,0,0,0
2014-12-11,-0.006514802972169553,0,0,0,1.0,-1.0,0,0,0,0
2014-12-12,0.0050717175628502975,0,0,0,1.0,-1.0,0,0,0,0
2014-12-15,0.0015873472188145943,0,0,0,1.0,-1.0,0,0,0,0
2014-12-16,-0.008568948713625568,0,0,0,1.0,-1.0,0,0,0,0
2014-12-17,0.0008025234893017652,0,0,0,1.0,-1.0,0,0,0,0
2014-12-18,0.011911445733738368,0,0,0,1.0,-1.0,0,0,0,0
2014-12-19,-0.0012955649747787845,0,0,0,1.0,-1.0,0,0,0,0
2014-12-22,0.00035246178993175725,0,0,0,1.0,-1.0,0,0,0,0
